Time;Power
20.9. 18:00:00;1,93
20.9. 19:00:00;0,39
20.9. 20:00:00;3,67
20.9. 21:00:00;2,15
20.9. 22:00:00;0,99
20.9. 23:00:00;1,93
21.9. 00:00:00;0,36
21.9. 01:00:00;2,15
21.9. 02:00:00;0,34
21.9. 03:00:00;2,17
21.9. 04:00:00;0,33
21.9. 05:00:00;2,44
21.9. 06:00:00;0,52
21.9. 07:00:00;2,31
21.9. 08:00:00;2,2
21.9. 09:00:00;1,75
21.9. 10:00:00;2,13
21.9. 11:00:00;0,94
21.9. 12:00:00;2,1
21.9. 13:00:00;0,86
21.9. 14:00:00;2
21.9. 15:00:00;1,02
21.9. 16:00:00;1,72
21.9. 17:00:00;2,47
21.9. 18:00:00;0,4
21.9. 19:00:00;1,64
21.9. 20:00:00;3,21
21.9. 21:00:00;2,8
21.9. 22:00:00;0,91
21.9. 23:00:00;2,29
22.9. 00:00:00;1,63
22.9. 01:00:00;1,3
22.9. 02:00:00;1,89
22.9. 03:00:00;2,36
22.9. 04:00:00;2,01
22.9. 05:00:00;2,27
22.9. 06:00:00;3,47
22.9. 07:00:00;3,06
22.9. 08:00:00;2,62
22.9. 09:00:00;3,56
22.9. 10:00:00;2,23
22.9. 11:00:00;0,41
22.9. 12:00:00;1,06
22.9. 13:00:00;1,47
22.9. 14:00:00;0,78
22.9. 15:00:00;0,35
22.9. 16:00:00;2,93
22.9. 17:00:00;0,55
22.9. 18:00:00;0,74
22.9. 19:00:00;2,17
22.9. 20:00:00;2,01
22.9. 21:00:00;3,69
22.9. 22:00:00;0,91
22.9. 23:00:00;1,86
23.9. 00:00:00;0,7
23.9. 01:00:00;0,87
23.9. 02:00:00;1,24
23.9. 03:00:00;2,01
23.9. 04:00:00;0,43
23.9. 05:00:00;2,25
23.9. 06:00:00;0,54
23.9. 07:00:00;2,71
23.9. 08:00:00;1,83
23.9. 09:00:00;2,71
23.9. 10:00:00;1,1
23.9. 11:00:00;1,47
23.9. 12:00:00;2,12
23.9. 13:00:00;0,76
23.9. 14:00:00;1,17
23.9. 15:00:00;2,11
23.9. 16:00:00;1,27
23.9. 17:00:00;2,05
23.9. 18:00:00;2,56
23.9. 19:00:00;1,82
23.9. 20:00:00;3,51
23.9. 21:00:00;1,47
23.9. 22:00:00;1,6
23.9. 23:00:00;2,07
24.9. 00:00:00;0,34
24.9. 01:00:00;2,07
24.9. 02:00:00;0,32
24.9. 03:00:00;2,21
24.9. 04:00:00;0,35
24.9. 05:00:00;2,09
24.9. 06:00:00;0,63
24.9. 07:00:00;2,66
24.9. 08:00:00;1,44
24.9. 09:00:00;0,83
24.9. 10:00:00;3,25
24.9. 11:00:00;1,06
24.9. 12:00:00;1,23
24.9. 13:00:00;1,19
24.9. 14:00:00;2,41
24.9. 15:00:00;2,4
24.9. 16:00:00;1,43
24.9. 17:00:00;1,19
24.9. 18:00:00;2,05
24.9. 19:00:00;1,76
24.9. 20:00:00;4,25
24.9. 21:00:00;3,82
24.9. 22:00:00;1,26
24.9. 23:00:00;0,99
25.9. 00:00:00;1,56
25.9. 01:00:00;0,36
25.9. 02:00:00;2,16
25.9. 03:00:00;0,37
25.9. 04:00:00;0,68
25.9. 05:00:00;2,25
25.9. 06:00:00;0,94
25.9. 07:00:00;0,6
25.9. 08:00:00;2,56
25.9. 09:00:00;0,66
25.9. 10:00:00;0,82
25.9. 11:00:00;0,69
25.9. 12:00:00;2,55
25.9. 13:00:00;0,89
25.9. 14:00:00;2,52
25.9. 15:00:00;0,63
25.9. 16:00:00;1,63
25.9. 17:00:00;1,87
25.9. 18:00:00;1,26
25.9. 19:00:00;2,32
25.9. 20:00:00;1,62
25.9. 21:00:00;2,54
25.9. 22:00:00;1,54
25.9. 23:00:00;0,7
26.9. 00:00:00;0,39
26.9. 01:00:00;0,72
26.9. 02:00:00;1,68
26.9. 03:00:00;0,41
26.9. 04:00:00;1,54
26.9. 05:00:00;0,94
26.9. 06:00:00;1,98
26.9. 07:00:00;1,02
26.9. 08:00:00;0,99
26.9. 09:00:00;1,97
26.9. 10:00:00;1,34
26.9. 11:00:00;2,57
26.9. 12:00:00;3,96
26.9. 13:00:00;1,27
26.9. 14:00:00;1,22
26.9. 15:00:00;1,63
26.9. 16:00:00;1,98
26.9. 17:00:00;1,79
26.9. 18:00:00;0,93
26.9. 19:00:00;3,33
26.9. 20:00:00;2,68
26.9. 21:00:00;2,85
26.9. 22:00:00;0,97
26.9. 23:00:00;0,69
27.9. 00:00:00;1,81
27.9. 01:00:00;0,64
27.9. 02:00:00;1,91
27.9. 03:00:00;0,34
27.9. 04:00:00;2,19
27.9. 05:00:00;1,89
27.9. 06:00:00;1,14
27.9. 07:00:00;1,48
27.9. 08:00:00;2,61
27.9. 09:00:00;1,25
27.9. 10:00:00;2,06
27.9. 11:00:00;1,62
27.9. 12:00:00;1,33
27.9. 13:00:00;0,82
27.9. 14:00:00;0,51
27.9. 15:00:00;0,89
27.9. 16:00:00;0,81
27.9. 17:00:00;0,96
27.9. 18:00:00;0,52
27.9. 19:00:00;2,55
27.9. 20:00:00;2,66
27.9. 21:00:00;1,97
27.9. 22:00:00;0,76
27.9. 23:00:00;2,34
28.9. 00:00:00;0,36
28.9. 01:00:00;1,98
28.9. 02:00:00;0,55
28.9. 03:00:00;1,88
28.9. 04:00:00;0,73
28.9. 05:00:00;2,06
28.9. 06:00:00;1
28.9. 07:00:00;2,04
28.9. 08:00:00;0,92
28.9. 09:00:00;2,24
28.9. 10:00:00;0,91
28.9. 11:00:00;0,57
28.9. 12:00:00;1,35
28.9. 13:00:00;0,75
28.9. 14:00:00;0,6
28.9. 15:00:00;0,75
28.9. 16:00:00;0,35
28.9. 17:00:00;0,77
28.9. 18:00:00;2,37
28.9. 19:00:00;0,85
28.9. 20:00:00;1,83
28.9. 21:00:00;0,57
28.9. 22:00:00;3,83
28.9. 23:00:00;2,07
29.9. 00:00:00;0,36
29.9. 01:00:00;0,74
29.9. 02:00:00;1,78
29.9. 03:00:00;0,44
29.9. 04:00:00;2,14
29.9. 05:00:00;0,54
29.9. 06:00:00;2,57
29.9. 07:00:00;1,44
29.9. 08:00:00;2,5
29.9. 09:00:00;1,72
29.9. 10:00:00;1,02
29.9. 11:00:00;2,15
29.9. 12:00:00;1,16
29.9. 13:00:00;0,64
29.9. 14:00:00;2,05
29.9. 15:00:00;1,75
29.9. 16:00:00;2,01
29.9. 17:00:00;3
29.9. 18:00:00;0,57
29.9. 19:00:00;1,68
29.9. 20:00:00;3,53
29.9. 21:00:00;3,38
29.9. 22:00:00;0,91
29.9. 23:00:00;0,43
30.9. 00:00:00;1,73
30.9. 01:00:00;0,73
30.9. 02:00:00;0,33
30.9. 03:00:00;2,1
30.9. 04:00:00;0,36
30.9. 05:00:00;0,33
30.9. 06:00:00;2,42
30.9. 07:00:00;1,55
30.9. 08:00:00;0,66
30.9. 09:00:00;1
30.9. 10:00:00;1,86
30.9. 11:00:00;0,79
30.9. 12:00:00;0,57
30.9. 13:00:00;0,54
30.9. 14:00:00;2,27
30.9. 15:00:00;0,54
30.9. 16:00:00;1,75
30.9. 17:00:00;1,16
30.9. 18:00:00;3,34
30.9. 19:00:00;1,81
30.9. 20:00:00;3,95
30.9. 21:00:00;1,99
30.9. 22:00:00;2,35
30.9. 23:00:00;0,36
Yhteensä;1 132,46
